DISCONNECT,INSUFFANESTH,PAP,HISTORY,ARTCO2,ERRCAUTER,HRBP,PRESS,FIO2,BP,VENTMACH,VENTTUBE,CATECHOL,CO,INTUBATION,ERRLOWOUTPUT,PCWP,MINVOLSET,TPR,CVP,VENTLUNG,ANAPHYLAXIS,PVSAT,MINVOL,EXPCO2,HRSAT,LVFAILURE,HYPOVOLEMIA,HREKG,LVEDVOLUME,SAO2,PULMEMBOLUS,HR,VENTALV,STROKEVOLUME,KINKEDTUBE,SHUNT
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,ZERO,NORMAL,NORMAL,NORMAL,ZERO,HIGH,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,ZERO,NORMAL,TRUE,HIGH
FALSE,FALSE,NORMAL,FALSE,LOW,TRUE,LOW,HIGH,NORMAL,LOW,ZERO,ZERO,HIGH,LOW,NORMAL,FALSE,HIGH,NORMAL,NORMAL,HIGH,LOW,FALSE,HIGH,HIGH,LOW,NORMAL,FALSE,TRUE,HIGH,HIGH,HIGH,FALSE,NORMAL,HIGH,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,HIGH
FALSE,FALSE,NORMAL,FALSE,LOW,FALSE,HIGH,LOW,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,LOW,FALSE,HIGH,NORMAL,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,NORMAL,FALSE,HIGH,HIGH,HIGH,FALSE,HIGH
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,NORMAL,NORMAL,FALSE,HIGH,NORMAL,LOW,HIGH,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,TRUE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,NORMAL,TRUE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,NORMAL,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,LOW,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,HIGH
FALSE,FALSE,LOW,FALSE,HIGH,TRUE,HIGH,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,NORMAL,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,TRUE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,TRUE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,ESOPHAGEAL,FALSE,HIGH,NORMAL,LOW,HIGH,ZERO,FALSE,LOW,LOW,LOW,HIGH,FALSE,FALSE,HIGH,HIGH,LOW,FALSE,HIGH,LOW,NORMAL,FALSE,NORMAL
FALSE,TRUE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,ONESIDED,FALSE,NORMAL,NORMAL,LOW,NORMAL,LOW,FALSE,LOW,ZERO,NORMAL,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,LOW,NORMAL,FALSE,HIGH
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,LOW,NORMAL,LOW,LOW,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,LOW,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,TRUE,HIGH,FALSE,HIGH,HIGH,NORMAL,NORMAL,NORMAL,LOW,HIGH,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,NORMAL,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,NORMAL,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,HIGH,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,FALSE,TRUE,NORMAL,HIGH,LOW,FALSE,LOW,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,LOW,FALSE,HIGH,LOW,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,NORMAL,HIGH,LOW,NORMAL,LOW,FALSE,HIGH,HIGH,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,HIGH,FALSE,HIGH,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,LOW,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,HIGH,TRUE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL,LOW,HIGH,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,LOW,NORMAL,LOW,HIGH,HIGH,HIGH,LOW,NORMAL,FALSE,NORMAL,HIGH,NORMAL,NORMAL,LOW,FALSE,HIGH,HIGH,ZERO,NORMAL,FALSE,FALSE,NORMAL,NORMAL,HIGH,FALSE,LOW,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,TRUE,HIGH,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,HIGH,NORMAL,NORMAL,HIGH,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,TRUE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,TRUE,NORMAL,FALSE,NORMAL,TRUE,HIGH,HIGH,NORMAL,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,LOW,ZERO,NORMAL,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,FALSE,HIGH,NORMAL,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,LOW,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,LOW,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,ONESIDED,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,NORMAL,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,NORMAL,NORMAL,FALSE,HIGH
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,LOW,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,LOW,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,NORMAL,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,HIGH,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,HIGH,NORMAL,LOW,NORMAL,NORMAL,ONESIDED,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,NORMAL,LOW,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,NORMAL,NORMAL,FALSE,HIGH
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,TRUE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,ZERO,HIGH,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,FALSE,HIGH,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL,LOW,HIGH,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,ZERO,NORMAL,FALSE,NORMAL
TRUE,FALSE,LOW,FALSE,LOW,TRUE,HIGH,HIGH,LOW,NORMAL,NORMAL,ZERO,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,LOW,FALSE,NORMAL,HIGH,LOW,NORMAL,FALSE,FALSE,NORMAL,NORMAL,NORMAL,FALSE,HIGH,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,LOW,NORMAL,HIGH,HIGH,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,TRUE,NORMAL,FALSE,NORMAL,FALSE,HIGH,LOW,NORMAL,LOW,HIGH,HIGH,HIGH,NORMAL,NORMAL,FALSE,HIGH,NORMAL,NORMAL,HIGH,LOW,FALSE,HIGH,HIGH,ZERO,HIGH,FALSE,TRUE,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,HIGH,NORMAL,HIGH,NORMAL,LOW,NORMAL,NORMAL,ONESIDED,FALSE,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,LOW,ZERO,NORMAL,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,LOW,NORMAL,FALSE,HIGH
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,TRUE,HIGH,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,HIGH,NORMAL,NORMAL,HIGH,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,FALSE,TRUE,NORMAL,HIGH,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,LOW,TRUE,LOW,HIGH,NORMAL,NORMAL,LOW,ZERO,HIGH,NORMAL,NORMAL,FALSE,NORMAL,LOW,NORMAL,NORMAL,LOW,FALSE,HIGH,HIGH,LOW,NORMAL,FALSE,FALSE,NORMAL,NORMAL,HIGH,FALSE,NORMAL,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,LOW,FALSE,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,HIGH,ZERO,ZERO,HIGH,FALSE,FALSE,HIGH,NORMAL,HIGH,FALSE,HIGH,HIGH,HIGH,TRUE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,LOW,NORMAL,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,ZERO,LOW,FALSE,NORMAL
FALSE,TRUE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,TRUE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,LOW,NORMAL,HIGH,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,HIGH,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,TRUE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,LOW,FALSE,HIGH
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,LOW,LOW,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,NORMAL,TRUE,HIGH,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,ONESIDED,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,NORMAL,LOW,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,FALSE,HIGH,NORMAL,NORMAL,FALSE,HIGH
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,ZERO,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,TRUE,NORMAL
FALSE,TRUE,LOW,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,LOW,TRUE,LOW,LOW,NORMAL,NORMAL,NORMAL,LOW,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,LOW,FALSE,HIGH,HIGH,LOW,LOW,FALSE,FALSE,NORMAL,NORMAL,HIGH,FALSE,NORMAL,HIGH,NORMAL,FALSE,NORMAL
TRUE,FALSE,NORMAL,TRUE,HIGH,FALSE,HIGH,HIGH,NORMAL,HIGH,NORMAL,ZERO,HIGH,NORMAL,NORMAL,FALSE,LOW,NORMAL,HIGH,LOW,ZERO,FALSE,LOW,ZERO,LOW,HIGH,TRUE,TRUE,HIGH,LOW,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,TRUE,HIGH,FALSE,HIGH,LOW,LOW,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,HIGH,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,TRUE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,LOW,FALSE,NORMAL,FALSE,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,NORMAL,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,HIGH,HIGH,ZERO,HIGH,FALSE,FALSE,HIGH,NORMAL,HIGH,FALSE,HIGH,HIGH,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,ZERO,ZERO,HIGH,LOW,NORMAL,FALSE,NORMAL,LOW,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,HIGH,NORMAL,HIGH,HIGH,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,TRUE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,ZERO,NORMAL,NORMAL,NORMAL,LOW,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,TRUE,HIGH,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,LOW,NORMAL,NORMAL,LOW,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,FALSE,FALSE,NORMAL,LOW,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,TRUE,HIGH,FALSE,HIGH,LOW,NORMAL,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,LOW,NORMAL,NORMAL,LOW,ZERO,FALSE,LOW,ZERO,LOW,HIGH,TRUE,FALSE,HIGH,LOW,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,LOW,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,HIGH,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,TRUE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL,LOW,HIGH,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,ESOPHAGEAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,LOW,FALSE,LOW,ZERO,NORMAL,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,LOW,LOW,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,HIGH,NORMAL,NORMAL,HIGH,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,TRUE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,LOW,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,NORMAL,TRUE,NORMAL,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,NORMAL,NORMAL,FALSE,HIGH,ZERO,NORMAL,TRUE,NORMAL
TRUE,FALSE,NORMAL,FALSE,HIGH,TRUE,HIGH,ZERO,NORMAL,LOW,NORMAL,ZERO,HIGH,HIGH,NORMAL,FALSE,HIGH,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,FALSE,FALSE,NORMAL,HIGH,LOW,FALSE,HIGH,ZERO,NORMAL,TRUE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,HIGH,NORMAL,LOW,HIGH,ZERO,FALSE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,HIGH,LOW,FALSE,HIGH,ZERO,NORMAL,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL,LOW,HIGH,LOW,NORMAL,TRUE,HIGH,NORMAL,HIGH,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,LOW,FALSE,FALSE,LOW,NORMAL,LOW,FALSE,NORMAL,ZERO,NORMAL,FALSE,NORMAL
FALSE,TRUE,NORMAL,FALSE,HIGH,TRUE,HIGH,LOW,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,FALSE,LOW,ZERO,LOW,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,FALSE,HIGH,ZERO,HIGH,FALSE,NORMAL
FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,LOW,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,LOW,NORMAL,LOW,HIGH,ZERO,TRUE,LOW,ZERO,LOW,HIGH,FALSE,FALSE,HIGH,LOW,LOW,FALSE,HIGH,ZERO,HIGH,FALSE,NORMAL
