DrivHist,DrivingSkill,Age,RuggedAuto,Mileage,VehicleYear,ILiCost,ThisCarDam,AntiTheft,DrivQuality,RiskAversion,GoodStudent,OtherCar,MakeModel,Accident,SocioEcon,HomeBase,PropCost,CarValue,Antilock,ThisCarCost,OtherCarCost,Theft,Airbag,MedCost,SeniorTrain,Cushioning
One,SubStandard,Senior,Football,TwentyThou,Current,Thousand,Mild,True,Poor,Normal,False,True,FamilySedan,Mild,Prole,City,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,None,False,Poor,Adventurous,False,True,FamilySedan,None,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,None,False,Poor,Normal,False,True,SportsCar,None,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,None,True,Normal,Cautious,False,True,Luxury,None,UpperMiddle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Zero,Expert,Senior,EggShell,Domino,Older,Thousand,None,True,Excellent,Cautious,False,True,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
One,Normal,Senior,EggShell,TwentyThou,Older,Thousand,None,False,Poor,Psychopath,False,True,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,FiveThou,Current,Thousand,Mild,True,Poor,Normal,False,True,FamilySedan,Mild,Middle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,None,False,Normal,Normal,False,True,Economy,None,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Adult,Football,TwentyThou,Older,Thousand,None,True,Normal,Normal,False,True,FamilySedan,None,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,True,Normal,Cautious,False,False,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,SubStandard,Adult,Tank,FiftyThou,Older,Thousand,Moderate,True,Poor,Normal,False,True,FamilySedan,Severe,Middle,Suburb,TenThou,FiveThou,False,TenThou,TenThou,False,False,Thousand,False,Good
Zero,SubStandard,Adult,EggShell,Domino,Current,Thousand,Moderate,True,Poor,Cautious,False,True,SportsCar,Moderate,UpperMiddle,Secure,Million,FiftyThou,True,HundredThou,TenThou,False,True,Thousand,False,Fair
Many,SubStandard,Adult,Football,FiftyThou,Current,Thousand,None,False,Poor,Adventurous,False,True,FamilySedan,Mild,Prole,City,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,None,True,Normal,Cautious,False,True,Economy,None,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,FiveThou,Older,Thousand,Moderate,False,Poor,Normal,False,False,FamilySedan,Moderate,Middle,Secure,HundredThou,TenThou,False,TenThou,HundredThou,False,False,HundredThou,False,Poor
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,None,True,Normal,Cautious,False,False,FamilySedan,None,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
One,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,True,Normal,Normal,False,True,SportsCar,None,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,None,False,Normal,Adventurous,False,False,Economy,None,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Adult,Football,Domino,Current,Thousand,None,True,Normal,Cautious,False,False,Luxury,None,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
One,SubStandard,Senior,Football,TwentyThou,Older,Thousand,Severe,True,Poor,Cautious,False,False,FamilySedan,Severe,Middle,Secure,TenThou,TenThou,False,TenThou,TenThou,False,False,TenThou,False,Poor
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,None,True,Normal,Cautious,False,True,Luxury,None,UpperMiddle,Secure,Thousand,FiftyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,FiveThou,Current,Thousand,None,True,Normal,Normal,False,True,SportsCar,None,Middle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
One,Normal,Adolescent,EggShell,TwentyThou,Older,Million,Severe,False,Poor,Adventurous,False,True,FamilySedan,Severe,Prole,City,HundredThou,TenThou,False,TenThou,HundredThou,False,False,TenThou,False,Poor
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,None,True,Poor,Cautious,False,False,Economy,None,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,SubStandard,Adult,EggShell,FiftyThou,Current,Thousand,None,True,Poor,Cautious,False,True,SportsCar,None,UpperMiddle,Secure,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,True,Excellent,Cautious,False,True,SportsCar,None,Middle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,Mild,True,Normal,Normal,False,True,Economy,Mild,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Adult,Tank,FiftyThou,Older,Thousand,None,False,Excellent,Adventurous,False,True,FamilySedan,None,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,EggShell,Domino,Current,Thousand,None,True,Poor,Cautious,False,True,FamilySedan,None,Middle,Secure,Thousand,TenThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,False,Economy,None,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,FiftyThou,Current,Thousand,None,True,Normal,Cautious,False,True,Luxury,None,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,True,Poor
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,None,False,Normal,Normal,False,False,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,None,False,Normal,Adventurous,False,True,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Current,Thousand,None,False,Normal,Normal,False,False,Economy,None,Prole,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Expert,Adult,EggShell,FiveThou,Older,Thousand,None,False,Excellent,Normal,False,True,Economy,None,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,Football,FiftyThou,Current,Thousand,Severe,True,Poor,Cautious,False,False,FamilySedan,Severe,UpperMiddle,Secure,HundredThou,TwentyThou,True,HundredThou,TenThou,False,True,Thousand,False,Fair
Zero,Normal,Adolescent,EggShell,Domino,Current,Thousand,None,False,Normal,Normal,False,True,SportsCar,None,Middle,Suburb,Thousand,TenThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Expert,Senior,EggShell,FiftyThou,Older,Thousand,None,True,Excellent,Cautious,False,True,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,None,False,Normal,Normal,False,True,SportsCar,None,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,None,True,Normal,Cautious,False,True,FamilySedan,None,Middle,Secure,TenThou,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adolescent,Football,FiftyThou,Current,Thousand,None,False,Normal,Adventurous,False,False,Economy,None,Prole,Rural,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,None,False,Excellent,Adventurous,False,True,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Senior,Football,FiveThou,Older,Thousand,None,True,Poor,Normal,False,True,Luxury,None,UpperMiddle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,Tank,TwentyThou,Current,Thousand,None,False,Poor,Normal,False,True,FamilySedan,None,Middle,Rural,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adolescent,Tank,Domino,Older,Thousand,Mild,False,Poor,Adventurous,False,False,FamilySedan,Moderate,Middle,City,TenThou,FiveThou,False,Thousand,TenThou,False,False,Thousand,False,Excellent
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,None,False,Poor,Normal,False,True,Economy,None,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,Tank,FiftyThou,Older,Thousand,None,True,Normal,Cautious,False,True,FamilySedan,None,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Good
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,None,False,Normal,Adventurous,False,False,FamilySedan,None,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Senior,Football,FiftyThou,Current,Thousand,Mild,True,Poor,Cautious,False,True,Luxury,Mild,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,True,Excellent
Many,SubStandard,Adult,Football,FiveThou,Current,Thousand,None,True,Poor,Normal,False,True,Luxury,None,UpperMiddle,Suburb,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
One,Normal,Adolescent,Football,FiftyThou,Older,Thousand,None,True,Normal,Adventurous,False,True,FamilySedan,None,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
One,Normal,Adult,EggShell,FiftyThou,Current,Thousand,None,False,Excellent,Adventurous,False,True,SportsCar,None,UpperMiddle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Severe,True,Poor,Cautious,False,True,Economy,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,TenThou,False,Fair
Zero,Normal,Adult,Tank,Domino,Older,Thousand,None,False,Normal,Normal,False,True,FamilySedan,None,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,None,True,Normal,Cautious,False,True,FamilySedan,None,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,None,True,Normal,Cautious,False,False,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,None,False,Excellent,Adventurous,True,False,Economy,None,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,FiveThou,Older,Thousand,None,True,Normal,Cautious,False,False,Economy,None,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Many,SubStandard,Adolescent,Football,TwentyThou,Older,Thousand,Mild,False,Poor,Psychopath,False,True,FamilySedan,Mild,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,Normal,Adult,Tank,TwentyThou,Current,Thousand,None,False,Excellent,Adventurous,False,True,FamilySedan,None,UpperMiddle,City,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
One,SubStandard,Adolescent,Tank,FiftyThou,Current,Thousand,Mild,True,Poor,Normal,True,True,Luxury,Moderate,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,Normal,Adult,Tank,FiveThou,Older,Thousand,None,False,Normal,Adventurous,False,False,FamilySedan,None,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,True,FamilySedan,None,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,Normal,Adult,Football,TwentyThou,Older,Thousand,None,False,Excellent,Adventurous,False,False,FamilySedan,None,Middle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adolescent,Football,TwentyThou,Older,Thousand,None,False,Poor,Adventurous,False,True,FamilySedan,None,Middle,City,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,True,FamilySedan,None,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiveThou,Older,Thousand,None,True,Normal,Normal,False,True,Luxury,None,UpperMiddle,Suburb,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Senior,EggShell,FiftyThou,Older,Thousand,Mild,False,Poor,Normal,False,True,Economy,Mild,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
One,Normal,Adult,Football,FiftyThou,Older,Thousand,None,False,Normal,Adventurous,False,True,FamilySedan,None,Middle,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,False,Economy,None,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,None,False,Excellent,Cautious,False,False,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adolescent,Football,TwentyThou,Current,Thousand,None,True,Poor,Normal,False,True,FamilySedan,Mild,UpperMiddle,Rural,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,FiftyThou,Current,Thousand,None,True,Normal,Cautious,False,True,FamilySedan,None,Middle,Secure,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,True,Normal,Normal,False,True,FamilySedan,None,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,Normal,Adult,Tank,FiftyThou,Current,Thousand,None,False,Excellent,Adventurous,False,True,Luxury,None,UpperMiddle,City,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,EggShell,FiveThou,Older,Thousand,Moderate,False,Poor,Normal,True,False,Economy,Mild,Prole,City,TenThou,TenThou,False,TenThou,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,False,FamilySedan,None,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,Tank,FiftyThou,Older,Thousand,None,True,Poor,Normal,False,True,FamilySedan,Mild,UpperMiddle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,None,True,Normal,Normal,False,True,Luxury,None,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adolescent,EggShell,FiveThou,Older,Thousand,None,True,Normal,Normal,False,True,Economy,None,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Tank,TwentyThou,Current,Thousand,None,True,Poor,Normal,False,True,Luxury,Mild,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
One,Normal,Adult,Football,FiftyThou,Older,Thousand,None,False,Normal,Normal,False,False,FamilySedan,None,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Senior,Football,TwentyThou,Older,Thousand,Severe,True,Poor,Normal,False,True,FamilySedan,Moderate,Middle,Secure,Million,TwentyThou,False,HundredThou,HundredThou,False,False,Thousand,False,Good
Zero,Normal,Adult,Football,Domino,Older,Thousand,None,False,Excellent,Adventurous,False,False,FamilySedan,None,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,Football,Domino,Current,Thousand,None,False,Normal,Normal,False,False,FamilySedan,None,Middle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,False,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,None,False,Normal,Normal,False,False,FamilySedan,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,None,False,Normal,Normal,False,True,FamilySedan,None,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,None,True,Normal,Normal,False,True,FamilySedan,None,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Senior,EggShell,TwentyThou,Older,TenThou,Severe,False,Poor,Normal,False,True,Economy,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,TenThou,False,False,Million,False,Poor
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,None,False,Poor,Adventurous,False,False,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,None,False,Normal,Adventurous,False,True,FamilySedan,None,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,None,False,Normal,Normal,False,True,SportsCar,None,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,TwentyThou,Current,Thousand,Mild,False,Poor,Normal,False,True,FamilySedan,Mild,Middle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Senior,EggShell,FiftyThou,Older,Thousand,None,True,Excellent,Cautious,False,False,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Adult,Tank,TwentyThou,Older,HundredThou,Moderate,True,Poor,Cautious,False,True,FamilySedan,Severe,Middle,Secure,HundredThou,TenThou,False,TenThou,TenThou,False,True,Thousand,False,Excellent
Zero,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,Severe,True,Poor,Cautious,False,True,FamilySedan,Severe,UpperMiddle,Secure,HundredThou,TenThou,False,Thousand,HundredThou,False,True,TenThou,False,Poor
